product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_content,img_link,product_link
B08VGFX2B6,Kuber Industries Wat,Home&Kitchen|HomeStor,$177,$199,11%,4.1,"3,688",PACKAGE CONTAIN: 1 P,AFIW7SS6JY,"niket,Priy",R20PP3QU2O,"good product,It looks decent, has decent space and",https://m.media-amazon.com/images/I/41wqOJ5t9QL._S,https://www.amazon.in/Kuber-Industries-Foldable-La
B09GYBZPHF,Lifelong LLMG93 500 ,Home&Kitchen|Kitchen&,"$1,149","$2,499",54%,3.8,"4,383",2 jars liquidizing j,AEMDF6YAXY,"ruhi a.,Ka",R3LQ2TPKG4,"i am a student, I needed it to carry abroad. I did",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Lifelong-LLMG93-Stainless-Li
B0B4KPCBSH,IKEA Frother for Mil,Home&Kitchen|Kitchen&,$244,$499,51%,3.3,478,BATTERIES ARE SOLD S,AFCEPFOBTC,"Rohit,Panc",R31M7C08CP,Ikea sales this product for 99/- only. It's not wo,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Ikea-45454-IKEA-Frother-Milk
B09CGLY5CX,Crompton Insta Comfo,"Home&Kitchen|Heating,","$1,959","$2,400",18%,4,237,Two heat setting|Adj,AGOQZTWW4T,NARENDRA A,R7X2SNIY1S,"Value for money,No likes no dislikesValue for mone",https://m.media-amazon.com/images/I/31uLbVqjaqL._S,https://www.amazon.in/Crompton-convector-adjustabl
B09JN37WBX,Lint Remover Woolen ,Home&Kitchen|Kitchen&,$319,$749,57%,4.6,124,Smoothly takes off t,AF4OLYBDMH,"Kewal k.,S",R1XULCDQK9,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Remover-Clothes-Extractor-Ba
B01I1LDZGA,Pigeon Kessel Multip,Home&Kitchen|Kitchen&,"$1,499","$1,775",16%,3.9,"14,667",Warranty: 1 year on ,AE7WYVO3LE,Jyoti Dwiv,R3SMQ18FRX,"Go for it .... Nice product,I loved the product. I",https://m.media-amazon.com/images/I/41orhoQwtGL._S,https://www.amazon.in/Pigeon-Kessel-1-2-Litre-Mult
B0BN2576GQ,C (DEVICE) Lint Remo,Home&Kitchen|Kitchen&,$469,"$1,599",71%,3.7,6,✅REJUVENATE FABRIC,AFR3CAZ3QN,"Anjali,Zaf",R5GIMGF2NA,I usually don't write review but this product is a,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/DEVICE-Remover-Woolen-Clothe
B06XPYRWV5,Pigeon by Stovekraft,Home&Kitchen|Kitchen&,"$1,099","$1,795",39%,4.2,"4,244",2 slice capacity and,AGMCZ2KDUK,Partha Sen,RPHKXENT68,The main concern is power cord length. It is too s,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Pigeon-2-Slice-Pop-up-Toaste
B01N1XVVLC,Bajaj OFR Room Heate,"Home&Kitchen|Heating,","$9,590","$15,999",40%,4.1,"1,017",Full Room Warmth: 25,AFZ5ADF4DV,Annonymous,R21ED050VW,"Hi, I used this 13fin heater in a 12x 14 feet room",https://m.media-amazon.com/images/I/41PhEVR4X4L._S,https://www.amazon.in/Bajaj-Majesty-Filled-Radiato
B00O2R38C4,Luminous Vento Delux,"Home&Kitchen|Heating,",$999,"$1,490",33%,4.1,"12,999",Performance: Sweep S,AF5OHXMN4B,Aam Adami ,R3G68H04E1,I like this. Value for money compared to other com,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Luminous-Vento-Deluxe-30-Wat
B0B2CZTCL2,Wipro Vesta 1.8 litr,Home&Kitchen|Kitchen&,"$1,299","$1,999",35%,3.8,311,Black Kettle with co,AGCKLWECKE,"Soorya,nav",R1C4CJG4YF,The product really looks good and classy unless it,https://m.media-amazon.com/images/I/31iKMkOV-DL._S,https://www.amazon.in/electric-Kettle-Double-Tripl
B00PVT30YI,Kitchen Mart Stainle,Home&Kitchen|Kitchen&,$292,$499,41%,4.1,"4,238",Material: Food Grade,AFUYYV4MJW,Amazon Cus,R2UUBE6SD6,Coffee Filter is just the right size for a small f,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Kitchen-Stainless-Indian-Fil
B00SH18114,Ikea 903.391.72 Poly,Home&Kitchen|Kitchen&,$160,$299,46%,4.6,"2,781",30 units|Perfect to ,AE7M7M6QTD,Dr.  Balas,R1NAAWWJ35,"It is Okay so far.,This product was amazing and ea",https://m.media-amazon.com/images/I/41k+HQz9JbL._S,https://www.amazon.in/Ikea-903-391-72-Sealing-asso
B00E9G8KOY,HUL Pureit Germkill ,Home&Kitchen|Kitchen&,$600,$600,0%,4.1,"10,907",Compatible only for ,AGJOLQCEFN,"Abha Rani,",R3E4HUJ56A,"The battery was not fitting,This time the filters ",https://m.media-amazon.com/images/I/41OxPvBpwYL._S,https://www.amazon.in/HUL-Pureit-Germkill-Classic-
B00H3H03Q4,HUL Pureit Germkill ,Home&Kitchen|Kitchen&,"$1,130","$1,130",0%,4.2,"13,250",Compatible only for ,AEZVOCIG5U,Suryaranja,R2KI2IDJL2,"Nice product, value of money,Nice,I have received ",https://m.media-amazon.com/images/I/41rkDPlAt+L._S,https://www.amazon.in/HUL-Pureit-Germkill-Classic-
B0756K5DYZ,Prestige Iris 750 Wa,Home&Kitchen|Kitchen&,"$3,249","$6,295",48%,3.9,"43,070",Motor Warranty: 2; P,AENY7MQ3WU,"Prabhat,Ch",R4FRMNYYMS,"Juicer is not effective,Ok good,https://m.media-am",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Prestige-Iris-Grinder-Stainl
B0188KPKB2,Preethi Blue Leaf Di,Home&Kitchen|Kitchen&,"$3,599","$9,455",62%,4.1,"11,828",Country of Origin: I,AG6A2WAGVL,"Tan,Ramesh",R2YFSMMIRV,"Good buy and great deal,I prefer,  they should hav",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Preethi-Blue-Leaf-Diamond-75
B091KNVNS9,Themisto 350 Watts E,Home&Kitchen|Kitchen&,$368,$699,47%,4.1,"1,240",WHATS INCLUDED? Egg ,AGVCTA243V,"Ekambaram,",R29ILL57SN,"Not Bad, Not good,,Takes 12 mins to make it hard b",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Themisto-350-Watts-Egg-Boile
B075JJ5NQC,Butterfly Smart Mixe,Home&Kitchen|Kitchen&,"$3,199","$4,999",36%,4,"20,869",Wattage: 750 W; Volt,AHF3WL6GGY,"K Ramesh,M",R2PD0ZPWRG,"Superb,,Easy to use and low sound hearing good loo",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Butterfly-Smart-750-Watt-Mix
B0B5KZ3C53,KENT Smart Multi Coo,Home&Kitchen|Kitchen&,"$1,599","$2,900",45%,3.7,441,KENT Multi-Cooker is,AGYNRGEH26,"manisha,Su",RVJJVCMWN8,It is big to travelling purpose other wise it is g,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/KENT-Electric-Steamer-Vegeta
B09NTHQRW3,InstaCuppa Portable ,Home&Kitchen|Kitchen&,"$1,999","$2,499",20%,4.1,"1,034",Blends Fast and Quic,AHVLMPOZX5,"MEWT,Amazo",R2DCP4Q11B,I have been using this for about six months now. I,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/InstaCuppa-Portable-Smoothie
B008YW3CYM,USHA EI 1602 1000 W ,Home&Kitchen|Kitchen&,$616,"$1,190",48%,4.1,"37,126",Lightweight for ever,AE3T4QKW5K,Rohit Dude,R2HZX52OZX,Good product for basic dry ironing and a must have,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Usha-EI-1602-1000-Watt-Light
B07QHHCB27,KENT 16044 Hand Blen,Home&Kitchen|Kitchen&,"$1,499","$2,100",29%,4.1,"6,355",KENT 400W Hand Blend,AFENRIT42S,"Pooja,Maha",R1S4Y5TIEL,"Good product,Everything is okay but it’s increas",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Kent-KENT-Hand-Blender/dp/B0
B0BMFD94VD,White Feather Portab,Home&Kitchen|Kitchen&,$199,$499,60%,3.3,12,Designed with ease o,AFL4CXIRQT,"Raj Patel,",R34X4JUGZS,"Very useful product and value for money,Its not wo",https://m.media-amazon.com/images/I/31O1Y16P8xL._S,https://www.amazon.in/White-Feather-Portable-Seali
B00HZIOGXW,Crompton IHL 152 150,"Home&Kitchen|Heating,",$610,$825,26%,4.1,"13,165",PRODUCT: Crompton's ,AGND3HQB3X,"Ashish,Ven",RP16HJYUCT,"I have purchased two of them, had to pay Rs. 650 p",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Crompton-CG-IHL-1500-Watt-Im
B09CKSYBLR,InstaCuppa Rechargea,Home&Kitchen|Kitchen&,$999,"$1,499",33%,4.1,"1,646",InstaCuppa USB recha,AEPRNLSE43,Priyanka D,RUF8L2BWE5,It seems to be good one for small family. But don',https://m.media-amazon.com/images/I/411ipFfM1vL._S,https://www.amazon.in/InstaCuppa-Rechargeable-Mini
B072J83V9W,Philips PowerPro FC9,Home&Kitchen|Kitchen&,"$8,999","$9,995",10%,4.4,"17,994",Powercyclone 5 techn,AGBITVO2DO,⚡ Pushpe,R1PZ2XBD6G,"Once you start using a bagless vacuum cleaner, you",https://m.media-amazon.com/images/I/41xQDop2T5L._S,https://www.amazon.in/Philips-PowerPro-FC9352-01-C
B09MTLG4TP,SAIELLIN Electric Li,Home&Kitchen|Kitchen&,$453,$999,55%,4.3,610,Lint Remover for Clo,AFHCG4ZUNH,Shiv Kumar,R2CZP30I91,"Lead should be strong,,I had a fantastic first day",https://m.media-amazon.com/images/I/41J7JQ+P7WL._S,https://www.amazon.in/SAIELLIN-Clothes-Sweater-Def
B097XJQZ8H,Cookwell Bullet Mixe,Home&Kitchen|Kitchen&,"$2,464","$6,000",59%,4.1,"8,866",Compact and consumes,AFJVAVYH2K,gowtham sa,R2CCAIITXB,We ordered this product after many research and re,https://m.media-amazon.com/images/I/41nBjnlp-ML._S,https://www.amazon.in/Cookwell-Bullet-Mixer-Grinde
B00935MD1C,Prestige PRWO 1.8-2 ,Home&Kitchen|Kitchen&,"$2,719","$3,945",31%,3.7,"13,406",Content: Prestige De,AGBFUWHPPC,"Rakesh,rev",RK2SK2T930,"We are using it for cooking rice,,Its getting repa",https://m.media-amazon.com/images/I/41f4XKOolpL._S,https://www.amazon.in/Prestige-PRWO-1-8-2-700-Watt
B0BR4F878Q,Swiffer Instant Elec,"Home&Kitchen|Heating,","$1,439","$1,999",28%,4.8,"53,803",✔Quick Electric Ho,AEU7DVFEL4,"Yogita g.,",R2WHW4PEF1,Must buy best Fabulous product I recommend this�,https://m.media-amazon.com/images/I/41+t2HWvwFL._S,https://www.amazon.in/Swiffer-Instant-Electric-Hom
B0B3G5XZN5,InstaCuppa Portable ,Home&Kitchen|Kitchen&,"$2,799","$3,499",20%,4.5,546,Blends Fast and Quic,AGDV2MRADK,"santosh,Dh",R27BUVT5CY,"Item is good, but bottom lid should have provided ",https://m.media-amazon.com/images/I/31ZbGgybh0L._S,https://www.amazon.in/InstaCuppa-Portable-Smoothie
B07WKB69RS,Lifelong LLWH106 Fla,"Home&Kitchen|Heating,","$2,088","$5,550",62%,4,"5,292",8 bar pressure rated,AHODVRQWWJ,Shreya Sax,R36G8V9B8E,Pros:1. Most affordable option2. 2 year warrantyCo,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Lifelong-Flash-Instant-Heate
B09DL9978Y,Hindware Atlantic Co,"Home&Kitchen|Heating,","$2,399","$4,590",48%,4.1,444,Stainless Steel Tank,AFS5PZPVKE,Vikram Che,R3DYK05V93,"The instant heater was well made. And works well.,",https://m.media-amazon.com/images/I/21nPIBIwF0L._S,https://www.amazon.in/Hindware-Atlantic-Compacto-I
B06XMZV7RH,ATOM Selves-MH 200 G,Home&Kitchen|Kitchen&,$308,$499,38%,3.9,"4,584",Auto Calibration|Tar,AFMJG5IJKO,kanwar Sin,R3KA8I1JO7,"OK Product.,Very delicate but nice and accurate no",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Atom-Selves-A100-Digital-Poc
B09WMTJPG7,Crompton InstaBliss ,"Home&Kitchen|Heating,","$2,599","$4,400",41%,4.1,"14,947",PRODUCT: Crompton's ,AENPIPI2T7,"Rahul,Calo",R2EMWU4SGR,I am pleased with my purchase. The installation pr,https://m.media-amazon.com/images/I/31yPDf0htkL._S,https://www.amazon.in/Crompton-InstaBliss-Instant-
B09ZK6THRR,Croma 1100 W Dry Iro,Home&Kitchen|Kitchen&,$479,"$1,000",52%,4.2,"1,559",Powerful heating ele,AFAD3K54MD,Rohan Bhos,RTBI29BIAL,"Nice,Working good so far, provides instant heating",https://m.media-amazon.com/images/I/31k9FfzMGzL._S,https://www.amazon.in/Croma-Weilburger-Soleplate-C
B07MP21WJD,Lint Roller with 40 ,Home&Kitchen|Kitchen&,$245,$299,18%,4.1,"1,660",This product will be,AGOUMGTCVO,Durga Pras,R2KZ25NB09,This product little bit costly but quality was goo,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Ikea-Lint-Roller-Paper-Sheet
B09XB1R2F3,Portable Lint Remove,Home&Kitchen|Kitchen&,$179,$799,78%,3.5,132,Warm Advice: Not sui,AERNKVJL26,Priya Tewa,R5Z3PXJSYP,"Cannot extract small hair and takes lot of time,It",https://m.media-amazon.com/images/I/51d1BSuCGfL._S,https://www.amazon.in/Portable-Hairball-Epilator-R
B08Y5QJXSR,atomberg Renesa 1200,"Home&Kitchen|Heating,","$3,569","$5,190",31%,4.3,"28,629",SUPER ENERGY EFFICIE,AENFBKCVXF,"Vayun,Vidh",R2IIQ5X1KF,"They have not mentioned it here, or atleast I coul",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Atomberg-Renesa-Motor-Remote
B07WJXCTG9,Pigeon by Stovekraft,Home&Kitchen|Kitchen&,$699,"$1,345",48%,3.9,"8,446",CLASSIC DESIGN : The,AHGFUWNO5J,R.Ravinder,R2US7Y06YM,"Useful,Takes long time to heat up water , not very",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Pigeon-stovekraft-Amaze-Plus
B09NBZ36F7,Usha CookJoy (CJ1600,Home&Kitchen|Kitchen&,"$2,089","$4,000",48%,4.2,"11,199",Keep Warm Function :,AFBJUY4B45,"Smithil,Ab",R3OIY3XB46,"Induction is good working,Lightweight and easy to ",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/CookJoy-CJ1600WPC-Induction-
B0912WJ87V,Reffair AX30 [MAX] P,Car&Motorbike|CarAcce,"$2,339","$4,000",42%,3.8,"1,118",[NEW LAUNCH - INNOVA,AG6W5HESRS,Arivazhaga,R3TOOFPX25,"As of now its working fine, but don't expect more ",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Reffair-AX30-MAX-Internation
B0BMTZ4T1D,!!1000 Watt/2000-Wat,"Home&Kitchen|Heating,",$784,"$1,599",51%,4.5,11,2000 Watt Fan heater,AFEKJVIJNA,Neha Gupta,R2SBOJRVH8,"Very good,Good quality product and value for money",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/2000-Watt-Heater-White-HN-25
B07Z51CGGH,Eureka Forbes Wet & ,Home&Kitchen|Kitchen&,"$5,499","$9,999",45%,3.8,"4,353",Note-This vacuum cle,AGGFXDLCFZ,"Samson,Man",R2IPVSKOO0,"Value for money product. Very good suction power, ",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Eureka-Forbes-Wet-Dry-Ultimo
B0BDG6QDYD,Activa Heat-Max 2000,"Home&Kitchen|Heating,",$899,"$1,990",55%,4.1,185,You will not have to,AHA6L5K5EK,"SARAN,vand",RSV9TZFCZG,Good product. Working fine. Serves for the purpose,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Activa-Heat-Max-Watts-Heater
B00YQLG7GK,PHILIPS HL1655/00 Ha,Home&Kitchen|Kitchen&,"$1,695","$1,695",0%,4.2,"14,290","Steel rod, rust proo",AHMV7CFP5Q,"Swathi,Ama",R1D9RWNUO5,Works well. Good Design. It's heavy.You can't work,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Philips-Collection-HL1655-00
B00SMJPA9C,Bajaj DX-2 600W Dry ,Home&Kitchen|Kitchen&,$499,$940,47%,4.1,"3,036",Non-stick coated sol,AHHRHRPMQ3,"Akash,Giri",R8MWH2C3FS,"Very helpful light weight and it's heat easy.,I us",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Bajaj-DX-600-Watt-Light-Weig
B0B9RN5X8B,V-Guard Zio Instant ,"Home&Kitchen|Heating,","$2,699","$4,700",43%,4.2,"1,296",POWERFUL INSTANT HEA,AFN56JFPWC,"Vivek,Sai ",R1LI60GXHA,"Good 👍,Easy to install and good water heating,I",https://m.media-amazon.com/images/I/21ndIZtC7HL._S,https://www.amazon.in/V-Guard-Instant-Heating-Whit
B08QW937WV,Homeistic Applience�,"Home&Kitchen|Heating,","$1,448","$2,999",52%,4.5,19,Save time and energy,AE57EASYAU,"tarun,RITU",RXW65D85E5,"I like this product 😍 function great,Easy to us",https://m.media-amazon.com/images/I/31dCji7nmsL._S,https://www.amazon.in/Homeistic-Applience-Electric
B0B4PPD89B,Kitchenwell 18Pc Pla,Home&Kitchen|Kitchen&,$79,$79,0%,4,97,Made in India !|Perf,AHO6AWGPNK,Naitik Par,R2YLDT44YP,I bought it for $79. Don't think that because this,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Kitchenwell-Plastic-Keeping-
B08GM5S4CQ,Havells Instanio 10 ,"Home&Kitchen|Heating,","$6,990","$14,290",51%,4.4,"1,771",Suitable for high-ri,AGUM6DLWGQ,Amazon Cus,R3N1KWPD82,"For this price range product design, look, spec an",https://m.media-amazon.com/images/I/31-XtyZy0IL._S,https://www.amazon.in/Havells-Instanio-Storage-Hea
B00NM6MO26,Prestige PIC 16.0+ 1,Home&Kitchen|Kitchen&,"$2,698","$3,945",32%,4,"15,034",Indian menu options|,AHT4OY427L,"Ulhas,Rabi",RM6F2CS52A,"Used only once, not like what I expected. Has push",https://m.media-amazon.com/images/I/418WkmFOaTL._S,https://www.amazon.in/Prestige-1900-Induction-Cook
B083M7WPZD,AGARO 33398 Rapid 10,Home&Kitchen|Kitchen&,"$3,199","$5,999",47%,4,"3,242",Suitable for Wet & D,AHNDW5VKSM,Amandeep s,R3JP9GW6RD,"Value for money nd nice product,cleaning,Value for",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/AGARO-1000-Watt-10-Litre-Cle
B07GLSKXS1,KENT 16026 Electric ,Home&Kitchen|Kitchen&,"$1,199","$1,950",39%,3.9,"2,832",1.8L KENT Electric K,AEDOY7QSF2,Rattan Lal,R3JRCWMWKX,The base Unit is rather flimsy?? Could have been b,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Kent-16026-1-8-Liter-Electri
B09F6KL23R,SKYTONE Stainless St,Home&Kitchen|Kitchen&,"$1,414","$2,799",49%,4,"1,498",Multifunctional Food,AEVL6TZWDK,Shahnawaz ,R3UIZ85E8R,"Good in use with reasonable price.Purchased two, o",https://m.media-amazon.com/images/I/41b8AhOiYBL._S,https://www.amazon.in/SKYTONE-Stainless-Electric-G
B094G9L9LT,KENT 16088 Vogue Ele,Home&Kitchen|Kitchen&,$999,"$1,950",49%,3.8,305,1500W KENT Vogue Ket,AEKI4HAUSU,Alpana Das,R18T6LNT4V,Look of the item is not impressive. Need to improv,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/1-8Litre-Electric-Kettle-Sta
B09FZ89DK6,Eureka Forbes Superv,Home&Kitchen|Kitchen&,"$5,999","$9,999",40%,4.2,"1,191",Post purchase virtua,AGDKUP57RD,9848023076,R1ZCNUY4FG,After receipt of Product received a Demo Request a,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Eureka-Forbes-Powerful-Techn
B0811VCGL5,Mi Air Purifier 3 wi,"Home&Kitchen|Heating,","$9,970","$12,999",23%,4.3,"4,049",True HEPA Filter wit,AHMTCI6WVI,"Anon,KNRed",R3PCNE5292,Used it to keep the air inside as clean as possibl,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Mi-Purifier-Filter-Smart-Con
B07FXLC2G2,Tata Swach Bulb 6000,Home&Kitchen|Kitchen&,$698,$699,0%,4.2,"3,160",Pure Power Indicator,AHDISL5G65,Mahesh Tha,R3EJ8Q3TMP,Everything was good. Just issue I found with the r,https://m.media-amazon.com/images/I/31N5vx+L1KL._S,https://www.amazon.in/Tata-Swach-Bulb-6000-Litre-C
B01LYU3BZF,Havells Ambrose 1200,"Home&Kitchen|Heating,","$2,199","$3,190",31%,4.3,"9,650",Installation is not ,AH4EVNVE6U,Rahul Mira,R2LMXNB7AD,I ordered 2 fans. One of the fans is making a soun,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Havells-Ambrose-1200mm-Ceili
B083RC4WFJ,PrettyKrafts Laundry,Home&Kitchen|HomeStor,$320,$799,60%,4.2,"3,846",Made In India Pretty,AHYKYPQWG6,"Nidha,PRAK",R1BE774NJ5,"Good one for usability,Its value for money. Conven",https://m.media-amazon.com/images/I/51zhY6X2NqL._S,https://www.amazon.in/PrettyKrafts-Canvas-Laundry-
B09SFRNKSR,FABWARE Lint Remover,Home&Kitchen|Kitchen&,$298,$499,40%,4.4,290,✅ THE PERFECT ASSI,AF5YTGKUGQ,Amisha Nat,R3CXWGXJIO,It is quite a nice product to use on your clothes.,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/FABWARE-Lint-Remover-Clothes
B07NRTCDS5,Brayden Fito Atom Re,Home&Kitchen|Kitchen&,"$1,199","$1,499",20%,3.8,"2,206",ON-THE-GO-JUICER - B,AFGFQJHNRD,Nasim shai,RXN6DPSJFA,It's very easy to use we just need to handle it ca,https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Brayden-Portable-Smoothie-Bl
B07SPVMSC6,Bajaj Frore 1200 mm ,"Home&Kitchen|Heating,","$1,399","$2,660",47%,4.1,"9,349","Sweep : 1200mm, Powe",AFE4ZYVJSL,Shahul ham,R15AE2SXC1,"Nice,This fan is working fine, I’ve been using i",https://m.media-amazon.com/images/I/21qojQDoKWL._S,https://www.amazon.in/Bajaj-Frore-1200-Brown-Ceili
B09H3BXWTK,Venus Digital Kitche,Home&Kitchen|Kitchen&,$599,"$2,799",79%,3.9,578,High Presicion Strai,AFCTHM6AKL,Krishnakum,R4B8YJ4015,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Venus-Weighing-Warranty-Incl
B0073QGKAS,Bajaj ATX 4 750-Watt,Home&Kitchen|Kitchen&,"$1,499","$1,499",0%,4.3,"9,331",2 slice pop-up toast,AESRBPLU5V,"Aisha,Gour",R1HBS1IAS9,"Good and easy to use,Very good,Good.,Overall a goo",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Bajaj-ATX-750-Watt-Pop-up-To
B08GJ57MKL,Coway Professional A,"Home&Kitchen|Heating,","$14,400","$59,900",76%,4.4,"3,837",Coway,AHHUP4DBXB,"Dhatwalia,",R33RASBIQK,Lights inbuilt in this create psychological effect,https://m.media-amazon.com/images/I/51b5sh94f7L._S,https://www.amazon.in/Coway-Professional-Purifier-
B009DA69W6,KENT Gold Optima Gra,Home&Kitchen|Kitchen&,"$1,699","$1,900",11%,3.6,"11,456",Color: Aqua Blue; Pr,AGYLQ6KMOY,Dharmender,R3ILP34L4U,"Nice 👍,The one thing I liked is its work very w",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Gold-Optima-10-Litres-Non-el
B099PR2GQJ,HOMEPACK 750W Radian,"Home&Kitchen|Heating,",$649,$999,35%,3.8,49,Radiant Heaters for ,AG2VMF3LIN,"Ravi,Dee,A",R36V1YMVL4,What I would like to advise all of you out there i,https://m.media-amazon.com/images/I/41WPlte6OmL._S,https://www.amazon.in/HOMEPACK%C2%AE-Radiant-Offic
B08G8H8DPL,Bajaj Rex 750W Mixer,Home&Kitchen|Kitchen&,"$3,249","$6,375",49%,4,"4,978",750 Watts mixer grin,AEBMJLSOXQ,deepak jha,R1WOCZISS1,"Good to go overall good product,Good,I like this p",https://m.media-amazon.com/images/W/WEBP_402378-T2,https://www.amazon.in/Bajaj-Rex-Mixer-Grinder-Whit
B08VGM3YMF,Heart Home Waterproo,Home&Kitchen|HomeStor,$199,$499,60%,4.1,"1,996",PACKAGE CONTAIN: 1 P,AH7K632CGU,"Ms Subba,S",R1JIP74022,"Good product considering the price. Loved it.,Nice",https://m.media-amazon.com/images/I/41VQTjrYaCL._S,https://www.amazon.in/Heart-Home-Foldable-Organise
B08TTRVWKY,MILTON Smart Egg Boi,Home&Kitchen|Kitchen&,"$1,099","$1,899",42%,4.3,"1,811",3 Boiling Modes - Th,AH2NLR3ZG7,Tapan Dutt,R1SPFVN277,"Like it,Awesome product 😊,Follow the instructio",https://m.media-amazon.com/images/I/41yrqUum9EL._S,https://www.amazon.in/MILTON-Smart-Egg-Boiler-Tran
B07T4D9FNY,iBELL SEK15L Premium,Home&Kitchen|Kitchen&,$664,"$1,490",55%,4,"2,198",1.5 LTR | 1500W|1 Ye,AFMYG55DVS,"Shravan,Sa",R13QV6AOAY,"I like look like nd easy to opreate,Product is goo",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Premium-Stainless-Electric-C
B07RX42D3D,Tosaa T2STSR Sandwic,Home&Kitchen|Kitchen&,$260,$350,26%,3.9,"13,127",Consumes Lower Gas|E,AGDWMV5ZAH,Amazon Cus,R1CKI4SPAM,"Exterior paint got easily scratched,Nice product,v",https://m.media-amazon.com/images/I/31PzyH4N9xL._S,https://www.amazon.in/Tosaa-Nonstick-Sandwich-Toas
B08WRKSF9D,V-Guard Divino 5 Sta,"Home&Kitchen|Heating,","$6,499","$8,500",24%,4.4,"5,865",【15 LITRE】Storag,AH24GHGDZ5,"Rahul,Raji",R3AR7U6LZE,Purchased 10 liter and 3kw model for faster heatin,https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/V-Guard-Divino-Storage-15-Ve
B09R83SFYV,Akiara® - Makes lif,Home&Kitchen|Kitchen&,"$1,484","$2,499",41%,3.7,"1,067",AFTER SALES SERVICE ,AF4KTTHGNS,Ponnuri Go,R4TD9COGBS,",Simple stitching for self purpose.,Ye small h isl",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/akiara-Machine-Stitching-ext
B07989VV5K,Usha Steam Pro SI 37,Home&Kitchen|Kitchen&,$999,"$1,560",36%,3.6,"4,881",To Prevent Water Lea,AECBOMQMFP,"Gulshan,Ra",R3LRZAZO84,"Nice product,All features are good, but I feel som",https://m.media-amazon.com/images/W/WEBP_402378-T1,https://www.amazon.in/Usha-Steam-3713-1300-Watt-Wh
B07FL3WRX5,Wonderchef Nutri-ble,Home&Kitchen|Kitchen&,"$3,299","$6,500",49%,3.7,"11,217",Performance with Sty,AFDSTWW5X5,Priti jain,RXAODV2OHB,Firstly I got the cracked jar but the product repl,https://m.media-amazon.com/images/I/414eE-M+gfL._S,https://www.amazon.in/Wonderchef-Nutri-Blend-CKM-J
